SourceFile,ExampleName,ReferencePath,FullPath,PathType,HttpMethod,ApiPath
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\marketplaceGalleryImages.json,GetMarketplaceGalleryImage,./examples/GetMarketplaceGalleryImage.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\GetMarketplaceGalleryImage.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/marketplacegalleryimages/{marketplacegalleryimagesName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\marketplaceGalleryImages.json,PutMarketplaceGalleryImage,./examples/PutMarketplaceGalleryImage.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\PutMarketplaceGalleryImage.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/marketplacegalleryimages/{marketplacegalleryimagesName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\marketplaceGalleryImages.json,DeleteMarketplaceGalleryImage,./examples/DeleteMarketplaceGalleryImage.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\DeleteMarketplaceGalleryImage.json,Preview,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/marketplacegalleryimages/{marketplacegalleryimagesName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\marketplaceGalleryImages.json,UpdateMarketplaceGalleryImage,./examples/UpdateMarketplaceGalleryImage.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\UpdateMarketplaceGalleryImage.json,Preview,PATCH,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/marketplacegalleryimages/{marketplacegalleryimagesName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\marketplaceGalleryImages.json,ListMarketplaceGalleryImageByResourceGroup,./examples/ListMarketplaceGalleryImageByResourceGroup.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\ListMarketplaceGalleryImageByResourceGroup.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/marketplacegalleryimages
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\marketplaceGalleryImages.json,ListMarketplaceGalleryImageBySubscription,./examples/ListMarketplaceGalleryImageBySubscription.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\ListMarketplaceGalleryImageBySubscription.json,Preview,GET,/subscriptions/{subscriptionId}/providers/Microsoft.AzureStackHCI/marketplacegalleryimages
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\networkInterfaces.json,GetNetworkInterface,./examples/GetNetworkInterface.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\GetNetworkInterface.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/networkinterfaces/{networkinterfacesName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\networkInterfaces.json,PutNetworkInterface,./examples/PutNetworkInterface.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\PutNetworkInterface.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/networkinterfaces/{networkinterfacesName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\networkInterfaces.json,DeleteNetworkInterface,./examples/DeleteNetworkInterface.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\DeleteNetworkInterface.json,Preview,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/networkinterfaces/{networkinterfacesName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\networkInterfaces.json,UpdateNetworkInterface,./examples/UpdateNetworkInterface.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\UpdateNetworkInterface.json,Preview,PATCH,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/networkinterfaces/{networkinterfacesName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\networkInterfaces.json,ListNetworkInterfaceByResourceGroup,./examples/ListNetworkInterfaceByResourceGroup.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\ListNetworkInterfaceByResourceGroup.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/networkinterfaces
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\networkInterfaces.json,ListNetworkInterfaceBySubscription,./examples/ListNetworkInterfaceBySubscription.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\ListNetworkInterfaceBySubscription.json,Preview,GET,/subscriptions/{subscriptionId}/providers/Microsoft.AzureStackHCI/networkinterfaces
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\operations.json,List operation resources,./examples/ListOperationByCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\ListOperationByCluster.json,Preview,GET,/providers/Microsoft.AzureStackHCI/operations
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\storageContainers.json,GetStorageContainer,./examples/GetStorageContainer.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\GetStorageContainer.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/storagecontainers/{storagecontainersName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\storageContainers.json,PutStorageContainer,./examples/PutStorageContainer.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\PutStorageContainer.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/storagecontainers/{storagecontainersName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\storageContainers.json,DeleteStorageContainer,./examples/DeleteStorageContainer.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\DeleteStorageContainer.json,Preview,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/storagecontainers/{storagecontainersName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\storageContainers.json,UpdateStorageContainer,./examples/UpdateStorageContainer.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\UpdateStorageContainer.json,Preview,PATCH,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/storagecontainers/{storagecontainersName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\storageContainers.json,ListStorageContainerByResourceGroup,./examples/ListStorageContainerByResourceGroup.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\ListStorageContainerByResourceGroup.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/storagecontainers
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\storageContainers.json,ListStorageContainerByResourceGroup,./examples/ListStorageContainerBySubscription.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\ListStorageContainerBySubscription.json,Preview,GET,/subscriptions/{subscriptionId}/providers/Microsoft.AzureStackHCI/storagecontainers
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualHardDisks.json,GetVirtualHardDisk,./examples/GetVirtualHardDisk.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\GetVirtualHardDisk.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualharddisks/{virtualharddisksName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualHardDisks.json,PutVirtualHardDisk,./examples/PutVirtualHardDisk.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\PutVirtualHardDisk.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualharddisks/{virtualharddisksName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualHardDisks.json,DeleteVirtualHardDisk,./examples/DeleteVirtualHardDisk.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\DeleteVirtualHardDisk.json,Preview,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualharddisks/{virtualharddisksName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualHardDisks.json,UpdateVirtualHardDisk,./examples/UpdateVirtualHardDisk.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\UpdateVirtualHardDisk.json,Preview,PATCH,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualharddisks/{virtualharddisksName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualHardDisks.json,ListVirtualHardDiskByResourceGroup,./examples/ListVirtualHardDiskByResourceGroup.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\ListVirtualHardDiskByResourceGroup.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualharddisks
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualHardDisks.json,ListVirtualHardDiskByResourceGroup,./examples/ListVirtualHardDiskBySubscription.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\ListVirtualHardDiskBySubscription.json,Preview,GET,/subscriptions/{subscriptionId}/providers/Microsoft.AzureStackHCI/virtualharddisks
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,GetVirtualMachine,./examples/GetVirtualMachine.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\GetVirtualMachine.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualmachines/{virtualmachinesName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,PutVirtualMachineWithGalleryImage,./examples/PutVirtualMachineWithGalleryImage.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\PutVirtualMachineWithGalleryImage.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualmachines/{virtualmachinesName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,PutVirtualMachineWithMarketplaceGalleryImage,./examples/PutVirtualMachineWithMarketplaceGalleryImage.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\PutVirtualMachineWithMarketplaceGalleryImage.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualmachines/{virtualmachinesName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,PutVirtualMachineWithOsDisk,./examples/PutVirtualMachineWithOsDisk.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\PutVirtualMachineWithOsDisk.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualmachines/{virtualmachinesName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,DeleteVirtualMachine,./examples/DeleteVirtualMachine.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\DeleteVirtualMachine.json,Preview,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualmachines/{virtualmachinesName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,UpdateVirtualMachine,./examples/UpdateVirtualMachine.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\UpdateVirtualMachine.json,Preview,PATCH,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualmachines/{virtualmachinesName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,StartVirtualMachine,./examples/StartVirtualMachine.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\StartVirtualMachine.json,Preview,POST,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualmachines/{virtualmachinesName}/start
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,StopVirtualMachine,./examples/StopVirtualMachine.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\StopVirtualMachine.json,Preview,POST,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualmachines/{virtualmachinesName}/stop
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,RestartVirtualMachine,./examples/RestartVirtualMachine.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\RestartVirtualMachine.json,Preview,POST,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualmachines/{virtualmachinesName}/restart
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,ListVirtualMachineByResourceGroup,./examples/ListVirtualMachineByResourceGroup.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\ListVirtualMachineByResourceGroup.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualmachines
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,ListVirtualMachineBySubscription,./examples/ListVirtualMachineBySubscription.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\ListVirtualMachineBySubscription.json,Preview,GET,/subscriptions/{subscriptionId}/providers/Microsoft.AzureStackHCI/virtualmachines
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,CreateHybridIdentityMetadata,./examples/CreateHybridIdentityMetadata.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\CreateHybridIdentityMetadata.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualMachines/{virtualMachineName}/hybridIdentityMetadata/{metadataName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,GetHybridIdentityMetadata,./examples/GetHybridIdentityMetadata.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\GetHybridIdentityMetadata.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualMachines/{virtualMachineName}/hybridIdentityMetadata/{metadataName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,DeleteHybridIdentityMetadata,./examples/DeleteHybridIdentityMetadata.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\DeleteHybridIdentityMetadata.json,Preview,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualMachines/{virtualMachineName}/hybridIdentityMetadata/{metadataName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,HybridIdentityMetadataListByVirtualMachines,./examples/HybridIdentityMetadata_ListByVirtualMachines.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\HybridIdentityMetadata_ListByVirtualMachines.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualMachines/{virtualMachineName}/hybridIdentityMetadata
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,Create or Update a Machine Extension (PUT),./examples/PutMachineExtension.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\PutMachineExtension.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualMachines/{name}/extensions/{extensionName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,Create or Update a Machine Extension (PATCH),./examples/UpdateMachineExtension.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\UpdateMachineExtension.json,Preview,PATCH,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualMachines/{name}/extensions/{extensionName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,Delete a Machine Extension,./examples/DeleteMachineExtension.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\DeleteMachineExtension.json,Preview,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualMachines/{name}/extensions/{extensionName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,Get Machine Extension,./examples/GetMachineExtension.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\GetMachineExtension.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualMachines/{name}/extensions/{extensionName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,Get all Machine Extensions,./examples/ListMachineExtension.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\ListMachineExtension.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualMachines/{name}/extensions
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,CreateGuestAgent,./examples/CreateGuestAgent.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\CreateGuestAgent.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualMachines/{virtualMachineName}/guestAgents/{name}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,GetGuestAgent,./examples/GetGuestAgent.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\GetGuestAgent.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualMachines/{virtualMachineName}/guestAgents/{name}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,DeleteGuestAgent,./examples/DeleteGuestAgent.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\DeleteGuestAgent.json,Preview,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualMachines/{virtualMachineName}/guestAgents/{name}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualMachines.json,GuestAgentListByVirtualMachines,./examples/GuestAgent_ListByVirtualMachines.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\GuestAgent_ListByVirtualMachines.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualMachines/{virtualMachineName}/guestAgents
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualNetworks.json,GetVirtualNetwork,./examples/GetVirtualNetwork.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\GetVirtualNetwork.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualnetworks/{virtualnetworksName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualNetworks.json,PutVirtualNetwork,./examples/PutVirtualNetwork.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\PutVirtualNetwork.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualnetworks/{virtualnetworksName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualNetworks.json,DeleteVirtualNetwork,./examples/DeleteVirtualNetwork.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\DeleteVirtualNetwork.json,Preview,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualnetworks/{virtualnetworksName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualNetworks.json,UpdateVirtualNetwork,./examples/UpdateVirtualNetwork.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\UpdateVirtualNetwork.json,Preview,PATCH,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualnetworks/{virtualnetworksName}
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualNetworks.json,ListVirtualNetworkByResourceGroup,./examples/ListVirtualNetworkByResourceGroup.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\ListVirtualNetworkByResourceGroup.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/virtualnetworks
resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\virtualNetworks.json,ListVirtualNetworkBySubscription,./examples/ListVirtualNetworkBySubscription.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCIVM\preview\2021-09-01-preview\examples\ListVirtualNetworkBySubscription.json,Preview,GET,/subscriptions/{subscriptionId}/providers/Microsoft.AzureStackHCI/virtualnetworks
