SourceFile,ExampleName,ReferencePath,FullPath,PathType,HttpMethod,ApiPath
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-03-01-preview\azurestackhci.json,ListClusters,./examples/ListClusters.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-03-01-preview\examples\ListClusters.json,Preview,GET,/subscriptions/{subscriptionId}/providers/Microsoft.AzureStackHCI/clusters
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-03-01-preview\azurestackhci.json,ListClusters,./examples/ListClustersByResourceGroup.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-03-01-preview\examples\ListClustersByResourceGroup.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-03-01-preview\azurestackhci.json,GetClusters,./examples/GetCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-03-01-preview\examples\GetCluster.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-03-01-preview\azurestackhci.json,GetClusters,./examples/CreateCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-03-01-preview\examples\CreateCluster.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-03-01-preview\azurestackhci.json,GetClusters,./examples/UpdateCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-03-01-preview\examples\UpdateCluster.json,Preview,PATCH,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-03-01-preview\azurestackhci.json,GetClusters,./examples/DeleteCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-03-01-preview\examples\DeleteCluster.json,Preview,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-11-01-preview\azurestackhci.json,List Clusters in a given subscription,./examples/ListClusters.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-11-01-preview\examples\ListClusters.json,Preview,GET,/subscriptions/{subscriptionId}/providers/Microsoft.AzureStackHCI/clusters
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-11-01-preview\azurestackhci.json,List Clusters in a given resource group,./examples/ListClustersByResourceGroup.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-11-01-preview\examples\ListClustersByResourceGroup.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-11-01-preview\azurestackhci.json,Get Clusters,./examples/GetCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-11-01-preview\examples\GetCluster.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-11-01-preview\azurestackhci.json,Create Clusters,./examples/CreateCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-11-01-preview\examples\CreateCluster.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-11-01-preview\azurestackhci.json,Update Cluster,./examples/UpdateCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-11-01-preview\examples\UpdateCluster.json,Preview,PATCH,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-11-01-preview\azurestackhci.json,Delete Cluster,./examples/DeleteCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2020-11-01-preview\examples\DeleteCluster.json,Preview,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\arcSettings.json,List ArcSettings details by HCI Cluster,./examples/ListArcSettingsByCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\examples\ListArcSettingsByCluster.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\arcSettings.json,Get ArcSettings details,./examples/GetArcSettings.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\examples\GetArcSettings.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingsName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\arcSettings.json,Create ArcSettings details,./examples/PutArcSettings.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\examples\PutArcSettings.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingsName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\arcSettings.json,Delete ArcSettings details,./examples/DeleteArcSettings.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\examples\DeleteArcSettings.json,Preview,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingsName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\clusters.json,List Clusters in a given subscription,./examples/ListClustersBySubscription.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\examples\ListClustersBySubscription.json,Preview,GET,/subscriptions/{subscriptionId}/providers/Microsoft.AzureStackHCI/clusters
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\clusters.json,List Clusters in a given resource group,./examples/ListClustersByResourceGroup.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\examples\ListClustersByResourceGroup.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\clusters.json,Get Clusters,./examples/GetCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\examples\GetCluster.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\clusters.json,Create Clusters,./examples/CreateCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\examples\CreateCluster.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\clusters.json,Update Cluster,./examples/UpdateCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\examples\UpdateCluster.json,Preview,PATCH,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\clusters.json,Delete Cluster,./examples/DeleteCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\examples\DeleteCluster.json,Preview,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\extensions.json,Get Arc Extensions by HCI Cluster,./examples/ListExtensionsByCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\examples\ListExtensionsByCluster.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingsName}/extensions
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\extensions.json,Get ArcSettings Extension,./examples/GetExtension.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\examples\GetExtension.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingsName}/extensions/{extensionName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\extensions.json,Create Arc Extension,./examples/PutExtension.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\examples\PutExtension.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingsName}/extensions/{extensionName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\extensions.json,Update Arc Extension,./examples/PatchExtension.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\examples\PatchExtension.json,Preview,PATCH,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingsName}/extensions/{extensionName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\extensions.json,Delete Arc Extension,./examples/DeleteExtension.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-01-01-preview\examples\DeleteExtension.json,Preview,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingsName}/extensions/{extensionName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\arcSettings.json,List ArcSetting resources by HCI Cluster,./examples/ListArcSettingsByCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\examples\ListArcSettingsByCluster.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\arcSettings.json,Get ArcSetting,./examples/GetArcSetting.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\examples\GetArcSetting.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\arcSettings.json,Create ArcSetting,./examples/PutArcSetting.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\examples\PutArcSetting.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\arcSettings.json,Delete ArcSetting,./examples/DeleteArcSetting.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\examples\DeleteArcSetting.json,Preview,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\clusters.json,List clusters in a given subscription,./examples/ListClustersBySubscription.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\examples\ListClustersBySubscription.json,Preview,GET,/subscriptions/{subscriptionId}/providers/Microsoft.AzureStackHCI/clusters
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\clusters.json,List clusters in a given resource group,./examples/ListClustersByResourceGroup.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\examples\ListClustersByResourceGroup.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\clusters.json,Get cluster,./examples/GetCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\examples\GetCluster.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\clusters.json,Create cluster,./examples/CreateCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\examples\CreateCluster.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\clusters.json,Update cluster,./examples/UpdateCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\examples\UpdateCluster.json,Preview,PATCH,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\clusters.json,Delete cluster,./examples/DeleteCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\examples\DeleteCluster.json,Preview,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\extensions.json,List Extensions under ArcSetting resource,./examples/ListExtensionsByArcSetting.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\examples\ListExtensionsByArcSetting.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingName}/extensions
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\extensions.json,Get ArcSettings Extension,./examples/GetExtension.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\examples\GetExtension.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingName}/extensions/{extensionName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\extensions.json,Create Arc Extension,./examples/PutExtension.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\examples\PutExtension.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingName}/extensions/{extensionName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\extensions.json,Update Arc Extension,./examples/PatchExtension.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\examples\PatchExtension.json,Preview,PATCH,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingName}/extensions/{extensionName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\extensions.json,Delete Arc Extension,./examples/DeleteExtension.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-07-01-preview\examples\DeleteExtension.json,Preview,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingName}/extensions/{extensionName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\arcSettings.json,List ArcSetting resources by HCI Cluster,./examples/ListArcSettingsByCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\examples\ListArcSettingsByCluster.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\arcSettings.json,Get ArcSetting,./examples/GetArcSetting.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\examples\GetArcSetting.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\arcSettings.json,Create ArcSetting,./examples/PutArcSetting.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\examples\PutArcSetting.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\arcSettings.json,Delete ArcSetting,./examples/DeleteArcSetting.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\examples\DeleteArcSetting.json,Preview,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\clusters.json,List clusters in a given subscription,./examples/ListClustersBySubscription.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\examples\ListClustersBySubscription.json,Preview,GET,/subscriptions/{subscriptionId}/providers/Microsoft.AzureStackHCI/clusters
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\clusters.json,List clusters in a given resource group,./examples/ListClustersByResourceGroup.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\examples\ListClustersByResourceGroup.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\clusters.json,Get cluster,./examples/GetCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\examples\GetCluster.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\clusters.json,Create cluster,./examples/CreateCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\examples\CreateCluster.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\clusters.json,Update cluster,./examples/UpdateCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\examples\UpdateCluster.json,Preview,PATCH,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\clusters.json,Delete cluster,./examples/DeleteCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\examples\DeleteCluster.json,Preview,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\extensions.json,List Extensions under ArcSetting resource,./examples/ListExtensionsByArcSetting.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\examples\ListExtensionsByArcSetting.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingName}/extensions
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\extensions.json,Get ArcSettings Extension,./examples/GetExtension.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\examples\GetExtension.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingName}/extensions/{extensionName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\extensions.json,Create Arc Extension,./examples/PutExtension.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\examples\PutExtension.json,Preview,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingName}/extensions/{extensionName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\extensions.json,Update Arc Extension,./examples/PatchExtension.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\examples\PatchExtension.json,Preview,PATCH,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingName}/extensions/{extensionName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\extensions.json,Delete Arc Extension,./examples/DeleteExtension.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2021-09-01-preview\examples\DeleteExtension.json,Preview,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingName}/extensions/{extensionName}
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2022-04-01-preview\arcSettings.json,List ArcSetting resources by HCI Cluster,./examples/ListArcSettingsByCluster.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2022-04-01-preview\examples\ListArcSettingsByCluster.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings
resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2022-04-01-preview\arcSettings.json,Get ArcSetting,./examples/GetArcSetting.json,C:\pvt\azure-rest-api-specs-pr\specification\azurestackhci\resource-manager\Microsoft.AzureStackHCI\StackHCI\preview\2022-04-01-preview\examples\GetArcSetting.json,Preview,GET,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AzureStackHCI/clusters/{clusterName}/arcSettings/{arcSettingName}
